game_id,season,game_type,week,date,weekday,gametime,home,away,neutral,div_game,roof,temp,wind,home_rest,away_rest,spread_close,total_close,home_ml,away_ml,margin,total_points,playoff,home_cover_margin,home_covered,over_margin,over_result,home_won,primetime,abs_spread,dog_is_home,has_fav,dog_res,home_res,over_res,under_res,ml_fav,ml_dog,ret_fav,ret_dog,pred_home_margin,abs_spread_err,abs_total_err
2023_16_CIN_PIT,2023,REG,16,2023-12-23,Saturday,16:30,PIT,CIN,0,1,outdoors,49.0,5.0,7,7,3.0,39.5,130.0,-155.0,23.0,45.0,0,26.0,W,5.5,O,1,0,3.0,True,True,W,W,W,L,-155.0,130.0,-1.0,1.3,-3.0,26.0,5.5
2023_16_BUF_LAC,2023,REG,16,2023-12-23,Saturday,20:00,LAC,BUF,0,0,dome,,,9,6,13.0,44.5,550.0,-800.0,-2.0,46.0,0,11.0,W,1.5,O,0,0,13.0,True,True,W,W,W,L,-800.0,550.0,0.125,-1.0,-13.0,11.0,1.5
2023_16_IND_ATL,2023,REG,16,2023-12-24,Sunday,13:00,ATL,IND,0,0,closed,,,7,8,-3.0,44.0,-155.0,130.0,19.0,39.0,0,16.0,W,-5.0,U,1,0,3.0,False,True,L,W,L,W,-155.0,130.0,0.6451612903225806,-1.0,3.0,16.0,5.0
2023_16_GB_CAR,2023,REG,16,2023-12-24,Sunday,13:00,CAR,GB,0,0,outdoors,67.0,1.0,7,7,3.5,39.5,164.0,-198.0,-3.0,63.0,0,0.5,W,23.5,O,0,0,3.5,True,True,W,W,W,L,-198.0,164.0,0.5050505050505051,-1.0,-3.5,0.5,23.5
2023_16_CLE_HOU,2023,REG,16,2023-12-24,Sunday,13:00,HOU,CLE,0,0,closed,,,7,7,3.0,40.0,136.0,-162.0,-14.0,58.0,0,-11.0,L,18.0,O,0,0,3.0,True,True,L,L,W,L,-162.0,136.0,0.6172839506172839,-1.0,-3.0,11.0,18.0
2023_16_DET_MIN,2023,REG,16,2023-12-24,Sunday,13:00,MIN,DET,0,1,dome,,,8,8,2.5,47.5,124.0,-148.0,-6.0,54.0,0,-3.5,L,6.5,O,0,0,2.5,True,True,L,L,W,L,-148.0,124.0,0.6756756756756757,-1.0,-2.5,3.5,6.5
2023_16_WAS_NYJ,2023,REG,16,2023-12-24,Sunday,13:00,NYJ,WAS,0,0,outdoors,45.0,2.0,7,7,-3.0,36.5,-166.0,140.0,2.0,58.0,0,-1.0,L,21.5,O,1,0,3.0,False,True,W,L,W,L,-166.0,140.0,0.6024096385542169,-1.0,3.0,1.0,21.5
2023_16_SEA_TEN,2023,REG,16,2023-12-24,Sunday,13:00,TEN,SEA,0,0,outdoors,61.0,4.0,7,6,3.0,42.0,140.0,-166.0,-3.0,37.0,0,0.0,P,-5.0,U,0,0,3.0,True,True,P,P,L,W,-166.0,140.0,0.6024096385542169,-1.0,-3.0,0.0,5.0
2023_16_JAX_TB,2023,REG,16,2023-12-24,Sunday,16:05,TB,JAX,0,0,outdoors,72.0,11.0,7,7,2.0,43.0,105.0,-125.0,18.0,42.0,0,20.0,W,-1.0,U,1,0,2.0,True,True,W,W,L,W,-125.0,105.0,-1.0,1.05,-2.0,20.0,1.0
2023_16_ARI_CHI,2023,REG,16,2023-12-24,Sunday,16:25,CHI,ARI,0,0,outdoors,52.0,4.0,7,7,-4.5,42.0,-218.0,180.0,11.0,43.0,0,6.5,W,1.0,O,1,0,4.5,False,True,L,W,W,L,-218.0,180.0,0.4587155963302752,-1.0,4.5,6.5,1.0
2023_16_DAL_MIA,2023,REG,16,2023-12-24,Sunday,16:25,MIA,DAL,0,0,outdoors,75.0,15.0,7,7,-1.5,48.5,-122.0,102.0,2.0,42.0,0,0.5,W,-6.5,U,1,0,1.5,False,True,L,W,L,W,-122.0,102.0,0.819672131147541,-1.0,1.5,0.5,6.5
2023_16_NE_DEN,2023,REG,16,2023-12-24,Sunday,20:15,DEN,NE,0,0,outdoors,28.0,9.0,8,7,-7.0,37.5,-340.0,270.0,-3.0,49.0,0,-10.0,L,11.5,O,0,1,7.0,False,True,W,L,W,L,-340.0,270.0,-1.0,2.7,7.0,10.0,11.5
2023_16_LV_KC,2023,REG,16,2023-12-25,Monday,13:00,KC,LV,0,1,outdoors,38.0,11.0,8,11,-11.0,40.5,-600.0,440.0,-6.0,34.0,0,-17.0,L,-6.5,U,0,1,11.0,False,True,W,L,L,W,-600.0,440.0,-1.0,4.4,11.0,17.0,6.5
2023_16_NYG_PHI,2023,REG,16,2023-12-25,Monday,16:30,PHI,NYG,0,1,outdoors,51.0,5.0,7,8,-14.0,41.0,-900.0,600.0,8.0,58.0,0,-6.0,L,17.0,O,1,1,14.0,False,True,W,L,W,L,-900.0,600.0,0.1111111111111111,-1.0,14.0,6.0,17.0
2023_16_BAL_SF,2023,REG,16,2023-12-25,Monday,20:15,SF,BAL,0,0,outdoors,56.0,8.0,8,8,-6.5,47.5,-345.0,275.0,-14.0,52.0,0,-20.5,L,4.5,O,0,1,6.5,False,True,W,L,W,L,-345.0,275.0,-1.0,2.75,6.5,20.5,4.5
2023_17_NYJ_CLE,2023,REG,17,2023-12-28,Thursday,20:15,CLE,NYJ,0,0,outdoors,47.0,6.0,4,4,-6.5,33.5,-345.0,270.0,17.0,57.0,0,10.5,W,23.5,O,1,1,6.5,False,True,L,W,W,L,-345.0,270.0,0.2898550724637681,-1.0,6.5,10.5,23.5
2023_17_DET_DAL,2023,REG,17,2023-12-30,Saturday,20:15,DAL,DET,0,0,closed,,,6,6,-5.5,53.0,-238.0,195.0,1.0,39.0,0,-4.5,L,-14.0,U,1,0,5.5,False,True,W,L,L,W,-238.0,195.0,0.4201680672268907,-1.0,5.5,4.5,14.0
2023_17_MIA_BAL,2023,REG,17,2023-12-31,Sunday,13:00,BAL,MIA,0,0,outdoors,50.0,7.0,6,7,-3.0,47.0,-180.0,150.0,37.0,75.0,0,34.0,W,28.0,O,1,0,3.0,False,True,L,W,W,L,-180.0,150.0,0.5555555555555556,-1.0,3.0,34.0,28.0
2023_17_NE_BUF,2023,REG,17,2023-12-31,Sunday,13:00,BUF,NE,0,1,outdoors,35.0,4.0,8,7,-15.0,40.0,-1200.0,750.0,6.0,48.0,0,-9.0,L,8.0,O,1,0,15.0,False,True,W,L,W,L,-1200.0,750.0,0.0833333333333333,-1.0,15.0,9.0,8.0
2023_17_ATL_CHI,2023,REG,17,2023-12-31,Sunday,13:00,CHI,ATL,0,0,outdoors,32.0,5.0,7,7,-3.0,39.0,-155.0,130.0,20.0,54.0,0,17.0,W,15.0,O,1,0,3.0,False,True,L,W,W,L,-155.0,130.0,0.6451612903225806,-1.0,3.0,17.0,15.0
2023_17_TEN_HOU,2023,REG,17,2023-12-31,Sunday,13:00,HOU,TEN,0,1,closed,,,7,7,-5.0,44.0,-230.0,190.0,23.0,29.0,0,18.0,W,-15.0,U,1,0,5.0,False,True,L,W,L,W,-230.0,190.0,0.4347826086956521,-1.0,5.0,18.0,15.0
2023_17_LV_IND,2023,REG,17,2023-12-31,Sunday,13:00,IND,LV,0,0,closed,,,7,6,-3.5,42.5,-180.0,150.0,3.0,43.0,0,-0.5,L,0.5,O,1,0,3.5,False,True,W,L,W,L,-180.0,150.0,0.5555555555555556,-1.0,3.5,0.5,0.5
2023_17_CAR_JAX,2023,REG,17,2023-12-31,Sunday,13:00,JAX,CAR,0,0,outdoors,56.0,8.0,7,7,-3.5,38.0,-192.0,160.0,26.0,26.0,0,22.5,W,-12.0,U,1,0,3.5,False,True,L,W,L,W,-192.0,160.0,0.5208333333333334,-1.0,3.5,22.5,12.0
2023_17_LA_NYG,2023,REG,17,2023-12-31,Sunday,13:00,NYG,LA,0,0,outdoors,41.0,10.0,6,10,6.0,43.5,240.0,-298.0,-1.0,51.0,0,5.0,W,7.5,O,0,0,6.0,True,True,W,W,W,L,-298.0,240.0,0.3355704697986577,-1.0,-6.0,5.0,7.5
2023_17_ARI_PHI,2023,REG,17,2023-12-31,Sunday,13:00,PHI,ARI,0,0,outdoors,45.0,9.0,6,7,-12.0,48.0,-750.0,525.0,-4.0,66.0,0,-16.0,L,18.0,O,0,0,12.0,False,True,W,L,W,L,-750.0,525.0,-1.0,5.25,12.0,16.0,18.0
2023_17_NO_TB,2023,REG,17,2023-12-31,Sunday,13:00,TB,NO,0,1,outdoors,66.0,5.0,7,10,-2.5,42.5,-148.0,124.0,-10.0,36.0,0,-12.5,L,-6.5,U,0,0,2.5,False,True,W,L,L,W,-148.0,124.0,-1.0,1.24,2.5,12.5,6.5
2023_17_SF_WAS,2023,REG,17,2023-12-31,Sunday,13:00,WAS,SF,0,0,outdoors,48.0,7.0,7,6,14.0,49.0,675.0,-1050.0,-17.0,37.0,0,-3.0,L,-12.0,U,0,0,14.0,True,True,L,L,L,W,-1050.0,675.0,0.0952380952380952,-1.0,-14.0,3.0,12.0
2023_17_PIT_SEA,2023,REG,17,2023-12-31,Sunday,16:05,SEA,PIT,0,0,outdoors,47.0,4.0,7,8,-4.5,40.5,-225.0,185.0,-7.0,53.0,0,-11.5,L,12.5,O,0,0,4.5,False,True,W,L,W,L,-225.0,185.0,-1.0,1.85,4.5,11.5,12.5
2023_17_LAC_DEN,2023,REG,17,2023-12-31,Sunday,16:25,DEN,LAC,0,1,outdoors,41.0,6.0,7,8,-3.5,39.5,-198.0,164.0,7.0,25.0,0,3.5,W,-14.5,U,1,0,3.5,False,True,L,W,L,W,-198.0,164.0,0.5050505050505051,-1.0,3.5,3.5,14.5
2023_17_CIN_KC,2023,REG,17,2023-12-31,Sunday,16:25,KC,CIN,0,0,outdoors,36.0,12.0,6,8,-7.5,46.0,-345.0,275.0,8.0,42.0,0,0.5,W,-4.0,U,1,0,7.5,False,True,L,W,L,W,-345.0,275.0,0.2898550724637681,-1.0,7.5,0.5,4.0
2023_17_GB_MIN,2023,REG,17,2023-12-31,Sunday,20:20,MIN,GB,0,1,dome,,,7,7,-1.0,42.5,-112.0,-108.0,-23.0,43.0,0,-24.0,L,0.5,O,0,1,1.0,False,True,W,L,W,L,-112.0,-108.0,-1.0,0.925925925925926,1.0,24.0,0.5
2023_18_PIT_BAL,2023,REG,18,2024-01-06,Saturday,16:30,BAL,PIT,0,1,outdoors,38.0,15.0,6,6,3.0,34.0,130.0,-155.0,-7.0,27.0,0,-4.0,L,-7.0,U,0,0,3.0,True,True,L,L,L,W,-155.0,130.0,0.6451612903225806,-1.0,-3.0,4.0,7.0
2023_18_HOU_IND,2023,REG,18,2024-01-06,Saturday,20:15,IND,HOU,0,1,closed,,,6,6,1.5,47.5,105.0,-125.0,-4.0,42.0,0,-2.5,L,-5.5,U,0,0,1.5,True,True,L,L,L,W,-125.0,105.0,0.8,-1.0,-1.5,2.5,5.5
2023_18_TB_CAR,2023,REG,18,2024-01-07,Sunday,13:00,CAR,TB,0,1,outdoors,54.0,19.0,7,7,5.0,36.5,200.0,-245.0,-9.0,9.0,0,-4.0,L,-27.5,U,0,0,5.0,True,True,L,L,L,W,-245.0,200.0,0.4081632653061224,-1.0,-5.0,4.0,27.5
2023_18_CLE_CIN,2023,REG,18,2024-01-07,Sunday,13:00,CIN,CLE,0,1,outdoors,38.0,12.0,7,10,-7.5,37.0,-360.0,285.0,17.0,45.0,0,9.5,W,8.0,O,1,0,7.5,False,True,L,W,W,L,-360.0,285.0,0.2777777777777778,-1.0,7.5,9.5,8.0
2023_18_MIN_DET,2023,REG,18,2024-01-07,Sunday,13:00,DET,MIN,0,1,dome,,,8,7,-3.5,47.5,-205.0,170.0,10.0,50.0,0,6.5,W,2.5,O,1,0,3.5,False,True,L,W,W,L,-205.0,170.0,0.4878048780487805,-1.0,3.5,6.5,2.5
2023_18_NYJ_NE,2023,REG,18,2024-01-07,Sunday,13:00,NE,NYJ,0,1,outdoors,33.0,14.0,7,10,-2.5,28.5,-142.0,120.0,-14.0,20.0,0,-16.5,L,-8.5,U,0,0,2.5,False,True,W,L,L,W,-142.0,120.0,-1.0,1.2,2.5,16.5,8.5
2023_18_ATL_NO,2023,REG,18,2024-01-07,Sunday,13:00,NO,ATL,0,1,dome,,,7,7,-3.5,41.5,-175.0,145.0,31.0,65.0,0,27.5,W,23.5,O,1,0,3.5,False,True,L,W,W,L,-175.0,145.0,0.5714285714285714,-1.0,3.5,27.5,23.5
2023_18_JAX_TEN,2023,REG,18,2024-01-07,Sunday,13:00,TEN,JAX,0,1,outdoors,41.0,11.0,7,7,3.5,41.5,154.0,-185.0,8.0,48.0,0,11.5,W,6.5,O,1,0,3.5,True,True,W,W,W,L,-185.0,154.0,-1.0,1.54,-3.5,11.5,6.5
2023_18_SEA_ARI,2023,REG,18,2024-01-07,Sunday,16:25,ARI,SEA,0,1,closed,,,7,7,2.5,48.0,130.0,-155.0,-1.0,41.0,0,1.5,W,-7.0,U,0,0,2.5,True,True,W,W,L,W,-155.0,130.0,0.6451612903225806,-1.0,-2.5,1.5,7.0
2023_18_CHI_GB,2023,REG,18,2024-01-07,Sunday,16:25,GB,CHI,0,1,outdoors,34.0,7.0,7,7,-2.5,45.5,-148.0,124.0,8.0,26.0,0,5.5,W,-19.5,U,1,0,2.5,False,True,L,W,L,W,-148.0,124.0,0.6756756756756757,-1.0,2.5,5.5,19.5
2023_18_KC_LAC,2023,REG,18,2024-01-07,Sunday,16:25,LAC,KC,0,1,dome,,,7,7,-3.5,35.0,-185.0,154.0,-1.0,25.0,0,-4.5,L,-10.0,U,0,0,3.5,False,True,W,L,L,W,-185.0,154.0,-1.0,1.54,3.5,4.5,10.0
2023_18_DEN_LV,2023,REG,18,2024-01-07,Sunday,16:25,LV,DEN,0,1,dome,,,7,7,-3.5,37.5,-175.0,145.0,13.0,41.0,0,9.5,W,3.5,O,1,0,3.5,False,True,L,W,W,L,-175.0,145.0,0.5714285714285714,-1.0,3.5,9.5,3.5
2023_18_PHI_NYG,2023,REG,18,2024-01-07,Sunday,16:25,NYG,PHI,0,1,outdoors,36.0,12.0,7,7,4.5,43.0,190.0,-238.0,17.0,37.0,0,21.5,W,-6.0,U,1,0,4.5,True,True,W,W,L,W,-238.0,190.0,-1.0,1.9,-4.5,21.5,6.0
2023_18_LA_SF,2023,REG,18,2024-01-07,Sunday,16:25,SF,LA,0,1,outdoors,52.0,11.0,7,7,-5.5,40.0,-245.0,200.0,-1.0,41.0,0,-6.5,L,1.0,O,0,0,5.5,False,True,W,L,W,L,-245.0,200.0,-1.0,2.0,5.5,6.5,1.0
2023_18_DAL_WAS,2023,REG,18,2024-01-07,Sunday,16:25,WAS,DAL,0,1,outdoors,48.0,13.0,7,8,13.0,47.5,575.0,-850.0,-28.0,48.0,0,-15.0,L,0.5,O,0,0,13.0,True,True,L,L,W,L,-850.0,575.0,0.1176470588235294,-1.0,-13.0,15.0,0.5
2023_18_BUF_MIA,2023,REG,18,2024-01-07,Sunday,20:20,MIA,BUF,0,1,outdoors,63.0,6.0,7,7,2.5,47.5,130.0,-155.0,-7.0,35.0,0,-4.5,L,-12.5,U,0,1,2.5,True,True,L,L,L,W,-155.0,130.0,0.6451612903225806,-1.0,-2.5,4.5,12.5
2023_19_CLE_HOU,2023,WC,19,2024-01-13,Saturday,16:30,HOU,CLE,0,0,closed,,,7,6,2.5,45.0,124.0,-148.0,31.0,59.0,1,33.5,W,14.0,O,1,0,2.5,True,True,W,W,W,L,-148.0,124.0,-1.0,1.24,-2.5,33.5,14.0
2023_19_MIA_KC,2023,WC,19,2024-01-13,Saturday,20:00,KC,MIA,0,0,outdoors,-4.0,19.0,6,6,-4.5,43.5,-230.0,190.0,19.0,33.0,1,14.5,W,-10.5,U,1,0,4.5,False,True,L,W,L,W,-230.0,190.0,0.4347826086956521,-1.0,4.5,14.5,10.5
2023_19_GB_DAL,2023,WC,19,2024-01-14,Sunday,16:30,DAL,GB,0,0,closed,,,7,7,-7.0,52.5,-345.0,275.0,-16.0,80.0,1,-23.0,L,27.5,O,0,0,7.0,False,True,W,L,W,L,-345.0,275.0,-1.0,2.75,7.0,23.0,27.5
2023_19_LA_DET,2023,WC,19,2024-01-14,Sunday,20:00,DET,LA,0,0,dome,,,7,7,-3.5,52.5,-162.0,136.0,1.0,47.0,1,-2.5,L,-5.5,U,1,1,3.5,False,True,W,L,L,W,-162.0,136.0,0.6172839506172839,-1.0,3.5,2.5,5.5
2023_19_PIT_BUF,2023,WC,19,2024-01-15,Monday,16:30,BUF,PIT,0,0,outdoors,17.0,10.0,8,9,-10.0,39.5,-485.0,370.0,14.0,48.0,1,4.0,W,8.5,O,1,1,10.0,False,True,L,W,W,L,-485.0,370.0,0.2061855670103092,-1.0,10.0,4.0,8.5
2023_19_PHI_TB,2023,WC,19,2024-01-15,Monday,20:00,TB,PHI,0,0,outdoors,65.0,2.0,8,8,2.5,43.0,136.0,-162.0,23.0,41.0,1,25.5,W,-2.0,U,1,1,2.5,True,True,W,W,L,W,-162.0,136.0,-1.0,1.36,-2.5,25.5,2.0
2023_20_HOU_BAL,2023,DIV,20,2024-01-20,Saturday,16:30,BAL,HOU,0,0,outdoors,27.0,16.0,14,7,-10.0,44.0,-425.0,330.0,24.0,44.0,1,14.0,W,0.0,P,1,0,10.0,False,True,L,W,P,P,-425.0,330.0,0.2352941176470588,-1.0,10.0,14.0,0.0
2023_20_GB_SF,2023,DIV,20,2024-01-20,Saturday,20:15,SF,GB,0,0,outdoors,59.0,8.0,13,6,-10.5,50.5,-470.0,360.0,3.0,45.0,1,-7.5,L,-5.5,U,1,0,10.5,False,True,W,L,L,W,-470.0,360.0,0.2127659574468085,-1.0,10.5,7.5,5.5
2023_20_TB_DET,2023,DIV,20,2024-01-21,Sunday,15:00,DET,TB,0,0,dome,,,7,6,-6.0,49.5,-278.0,225.0,8.0,54.0,1,2.0,W,4.5,O,1,0,6.0,False,True,L,W,W,L,-278.0,225.0,0.3597122302158273,-1.0,6.0,2.0,4.5
2023_20_KC_BUF,2023,DIV,20,2024-01-21,Sunday,18:30,BUF,KC,0,0,outdoors,25.0,11.0,6,8,-2.5,45.5,-142.0,120.0,-3.0,51.0,1,-5.5,L,5.5,O,0,0,2.5,False,True,W,L,W,L,-142.0,120.0,-1.0,1.2,2.5,5.5,5.5
2023_21_KC_BAL,2023,CON,21,2024-01-28,Sunday,15:00,BAL,KC,0,0,outdoors,47.0,7.0,8,7,-4.5,44.0,-218.0,180.0,-7.0,27.0,1,-11.5,L,-17.0,U,0,0,4.5,False,True,W,L,L,W,-218.0,180.0,-1.0,1.8,4.5,11.5,17.0
2023_21_DET_SF,2023,CON,21,2024-01-28,Sunday,18:30,SF,DET,0,0,outdoors,69.0,5.0,8,7,-7.5,52.5,-325.0,260.0,3.0,65.0,1,-4.5,L,12.5,O,1,0,7.5,False,True,W,L,W,L,-325.0,260.0,0.3076923076923077,-1.0,7.5,4.5,12.5
2023_22_SF_KC,2023,SB,22,2024-02-11,Sunday,18:30,KC,SF,1,0,dome,,,14,14,1.5,47.0,100.0,-120.0,3.0,47.0,1,4.5,W,0.0,P,1,0,1.5,True,True,W,W,P,P,-120.0,100.0,-1.0,1.0,-1.5,4.5,0.0
2024_01_BAL_KC,2024,REG,1,2024-09-05,Thursday,20:20,KC,BAL,0,0,outdoors,67.0,8.0,7,7,-3.0,46.0,-148.0,124.0,7.0,47.0,0,4.0,W,1.0,O,1,1,3.0,False,True,L,W,W,L,-148.0,124.0,0.6756756756756757,-1.0,3.0,4.0,1.0
2024_01_GB_PHI,2024,REG,1,2024-09-06,Friday,20:15,PHI,GB,1,0,outdoors,,,7,7,-2.0,49.5,-130.0,110.0,5.0,63.0,0,3.0,W,13.5,O,1,0,2.0,False,True,L,W,W,L,-130.0,110.0,0.7692307692307693,-1.0,2.0,3.0,13.5
2024_01_PIT_ATL,2024,REG,1,2024-09-08,Sunday,13:00,ATL,PIT,0,0,closed,,,7,7,-4.0,43.0,-192.0,160.0,-8.0,28.0,0,-12.0,L,-15.0,U,0,0,4.0,False,True,W,L,L,W,-192.0,160.0,-1.0,1.6,4.0,12.0,15.0
2024_01_ARI_BUF,2024,REG,1,2024-09-08,Sunday,13:00,BUF,ARI,0,0,outdoors,61.0,20.0,7,7,-6.5,46.0,-310.0,250.0,6.0,62.0,0,-0.5,L,16.0,O,1,0,6.5,False,True,W,L,W,L,-310.0,250.0,0.3225806451612903,-1.0,6.5,0.5,16.0
2024_01_TEN_CHI,2024,REG,1,2024-09-08,Sunday,13:00,CHI,TEN,0,0,outdoors,67.0,8.0,7,7,-4.0,43.0,-198.0,164.0,7.0,41.0,0,3.0,W,-2.0,U,1,0,4.0,False,True,L,W,L,W,-198.0,164.0,0.5050505050505051,-1.0,4.0,3.0,2.0
2024_01_NE_CIN,2024,REG,1,2024-09-08,Sunday,13:00,CIN,NE,0,0,outdoors,66.0,5.0,7,7,-8.0,40.5,-375.0,295.0,-6.0,26.0,0,-14.0,L,-14.5,U,0,0,8.0,False,True,W,L,L,W,-375.0,295.0,-1.0,2.95,8.0,14.0,14.5
2024_01_HOU_IND,2024,REG,1,2024-09-08,Sunday,13:00,IND,HOU,0,1,closed,,,7,7,3.0,49.0,130.0,-155.0,-2.0,56.0,0,1.0,W,7.0,O,0,0,3.0,True,True,W,W,W,L,-155.0,130.0,0.6451612903225806,-1.0,-3.0,1.0,7.0
2024_01_JAX_MIA,2024,REG,1,2024-09-08,Sunday,13:00,MIA,JAX,0,0,outdoors,91.0,10.0,7,7,-3.5,49.5,-180.0,150.0,3.0,37.0,0,-0.5,L,-12.5,U,1,0,3.5,False,True,W,L,L,W,-180.0,150.0,0.5555555555555556,-1.0,3.5,0.5,12.5
2024_01_CAR_NO,2024,REG,1,2024-09-08,Sunday,13:00,NO,CAR,0,1,dome,,,7,7,-3.5,41.5,-192.0,160.0,37.0,57.0,0,33.5,W,15.5,O,1,0,3.5,False,True,L,W,W,L,-192.0,160.0,0.5208333333333334,-1.0,3.5,33.5,15.5
2024_01_MIN_NYG,2024,REG,1,2024-09-08,Sunday,13:00,NYG,MIN,0,0,outdoors,64.0,10.0,7,7,1.0,42.5,-105.0,-115.0,-22.0,34.0,0,-21.0,L,-8.5,U,0,0,1.0,True,True,L,L,L,W,-115.0,-105.0,0.8695652173913043,-1.0,-1.0,21.0,8.5
2024_01_LV_LAC,2024,REG,1,2024-09-08,Sunday,16:05,LAC,LV,0,1,dome,,,7,7,-3.0,41.0,-155.0,130.0,12.0,32.0,0,9.0,W,-9.0,U,1,0,3.0,False,True,L,W,L,W,-155.0,130.0,0.6451612903225806,-1.0,3.0,9.0,9.0
2024_01_DEN_SEA,2024,REG,1,2024-09-08,Sunday,16:05,SEA,DEN,0,0,outdoors,65.0,7.0,7,7,-6.5,42.0,-278.0,225.0,6.0,46.0,0,-0.5,L,4.0,O,1,0,6.5,False,True,W,L,W,L,-278.0,225.0,0.3597122302158273,-1.0,6.5,0.5,4.0
2024_01_DAL_CLE,2024,REG,1,2024-09-08,Sunday,16:25,CLE,DAL,0,0,outdoors,69.0,17.0,7,7,-2.5,42.0,-130.0,110.0,-16.0,50.0,0,-18.5,L,8.0,O,0,0,2.5,False,True,W,L,W,L,-130.0,110.0,-1.0,1.1,2.5,18.5,8.0
2024_01_WAS_TB,2024,REG,1,2024-09-08,Sunday,16:25,TB,WAS,0,0,outdoors,93.0,6.0,7,7,-4.0,42.0,-198.0,164.0,17.0,57.0,0,13.0,W,15.0,O,1,0,4.0,False,True,L,W,W,L,-198.0,164.0,0.5050505050505051,-1.0,4.0,13.0,15.0
2024_01_LA_DET,2024,REG,1,2024-09-08,Sunday,20:20,DET,LA,0,0,dome,,,7,7,-5.0,54.0,-225.0,185.0,6.0,46.0,0,1.0,W,-8.0,U,1,1,5.0,False,True,L,W,L,W,-225.0,185.0,0.4444444444444444,-1.0,5.0,1.0,8.0
2024_01_NYJ_SF,2024,REG,1,2024-09-09,Monday,20:15,SF,NYJ,0,0,outdoors,76.0,10.0,7,7,-3.5,43.0,-180.0,150.0,13.0,51.0,0,9.5,W,8.0,O,1,1,3.5,False,True,L,W,W,L,-180.0,150.0,0.5555555555555556,-1.0,3.5,9.5,8.0
2024_02_BUF_MIA,2024,REG,2,2024-09-12,Thursday,20:15,MIA,BUF,0,1,outdoors,86.0,3.0,4,4,-2.5,48.5,-135.0,114.0,-21.0,41.0,0,-23.5,L,-7.5,U,0,1,2.5,False,True,W,L,L,W,-135.0,114.0,-1.0,1.14,2.5,23.5,7.5
2024_02_LV_BAL,2024,REG,2,2024-09-15,Sunday,13:00,BAL,LV,0,0,outdoors,76.0,10.0,10,7,-9.0,41.0,-455.0,350.0,-3.0,49.0,0,-12.0,L,8.0,O,0,0,9.0,False,True,W,L,W,L,-455.0,350.0,-1.0,3.5,9.0,12.0,8.0
2024_02_LAC_CAR,2024,REG,2,2024-09-15,Sunday,13:00,CAR,LAC,0,0,outdoors,78.0,13.0,7,7,5.0,39.0,185.0,-225.0,-23.0,29.0,0,-18.0,L,-10.0,U,0,0,5.0,True,True,L,L,L,W,-225.0,185.0,0.4444444444444444,-1.0,-5.0,18.0,10.0
2024_02_NO_DAL,2024,REG,2,2024-09-15,Sunday,13:00,DAL,NO,0,0,closed,,,7,7,-6.5,47.0,-290.0,235.0,-25.0,63.0,0,-31.5,L,16.0,O,0,0,6.5,False,True,W,L,W,L,-290.0,235.0,-1.0,2.35,6.5,31.5,16.0
2024_02_TB_DET,2024,REG,2,2024-09-15,Sunday,13:00,DET,TB,0,0,dome,,,7,7,-7.5,51.5,-375.0,295.0,-4.0,36.0,0,-11.5,L,-15.5,U,0,0,7.5,False,True,W,L,L,W,-375.0,295.0,-1.0,2.95,7.5,11.5,15.5
2024_02_IND_GB,2024,REG,2,2024-09-15,Sunday,13:00,GB,IND,0,0,outdoors,85.0,7.0,9,7,3.0,41.5,120.0,-142.0,6.0,26.0,0,9.0,W,-15.5,U,1,0,3.0,True,True,W,W,L,W,-142.0,120.0,-1.0,1.2,-3.0,9.0,15.5
2024_02_CLE_JAX,2024,REG,2,2024-09-15,Sunday,13:00,JAX,CLE,0,0,outdoors,80.0,12.0,7,7,-3.0,41.5,-170.0,142.0,-5.0,31.0,0,-8.0,L,-10.5,U,0,0,3.0,False,True,W,L,L,W,-170.0,142.0,-1.0,1.42,3.0,8.0,10.5
2024_02_SF_MIN,2024,REG,2,2024-09-15,Sunday,13:00,MIN,SF,0,0,dome,,,7,6,4.5,46.5,180.0,-218.0,6.0,40.0,0,10.5,W,-6.5,U,1,0,4.5,True,True,W,W,L,W,-218.0,180.0,-1.0,1.8,-4.5,10.5,6.5
2024_02_SEA_NE,2024,REG,2,2024-09-15,Sunday,13:00,NE,SEA,0,0,outdoors,77.0,5.0,7,7,3.5,39.0,142.0,-170.0,-3.0,43.0,0,0.5,W,4.0,O,0,0,3.5,True,True,W,W,W,L,-170.0,142.0,0.5882352941176471,-1.0,-3.5,0.5,4.0
2024_02_NYJ_TEN,2024,REG,2,2024-09-15,Sunday,13:00,TEN,NYJ,0,0,outdoors,80.0,13.0,7,6,3.5,41.5,150.0,-180.0,-7.0,41.0,0,-3.5,L,-0.5,U,0,0,3.5,True,True,L,L,L,W,-180.0,150.0,0.5555555555555556,-1.0,-3.5,3.5,0.5
2024_02_NYG_WAS,2024,REG,2,2024-09-15,Sunday,13:00,WAS,NYG,0,1,outdoors,82.0,11.0,7,7,-1.5,42.5,-125.0,105.0,3.0,39.0,0,1.5,W,-3.5,U,1,0,1.5,False,True,L,W,L,W,-125.0,105.0,0.8,-1.0,1.5,1.5,3.5
2024_02_LA_ARI,2024,REG,2,2024-09-15,Sunday,16:05,ARI,LA,0,1,closed,,,7,7,1.0,47.5,-108.0,-112.0,31.0,51.0,0,32.0,W,3.5,O,1,0,1.0,True,True,W,W,W,L,-112.0,-108.0,-1.0,0.925925925925926,-1.0,32.0,3.5
